slug,url,live_url,title,state,words,blocks_total,blocks_rendered,words_archived,service_links,has_hero_image,meta_description
chimney-damper-repair-in-lowell-ma,/location/chimney-damper-repair-in-lowell-ma/,https://chimcare-web.vercel.app/location/chimney-damper-repair-in-lowell-ma/,"Chimney Damper Repair in Lowell,MA",ma,643,33,2,553,22,yes,no
chimney-damper-repair-in-springfield-ma,/location/chimney-damper-repair-in-springfield-ma/,https://chimcare-web.vercel.app/location/chimney-damper-repair-in-springfield-ma/,"Chimney Damper Repair in Springfield,MA",ma,719,33,2,620,23,yes,no
chimney-damper-repair-in-weymouth-ma,/location/chimney-damper-repair-in-weymouth-ma/,https://chimcare-web.vercel.app/location/chimney-damper-repair-in-weymouth-ma/,"Chimney Damper Repair in Weymouth,MA",ma,1085,45,2,977,24,yes,no
chimney-damper-repair-in-worcester-ma,/location/chimney-damper-repair-in-worcester-ma/,https://chimcare-web.vercel.app/location/chimney-damper-repair-in-worcester-ma/,"Chimney Damper Repair in Worcester,MA",ma,835,39,2,709,23,yes,no
chimney-deep-cleaning-pcr-in-cambridge-ma,/location/chimney-deep-cleaning-pcr-in-cambridge-ma/,https://chimcare-web.vercel.app/location/chimney-deep-cleaning-pcr-in-cambridge-ma/,"Chimney Deep Cleaning (PCR) in Cambridge,MA",ma,672,35,2,582,24,yes,no
chimney-deep-cleaning-pcr-in-dracut-ma,/location/chimney-deep-cleaning-pcr-in-dracut-ma/,https://chimcare-web.vercel.app/location/chimney-deep-cleaning-pcr-in-dracut-ma/,"Chimney Deep Cleaning (PCR) in Dracut,MA",ma,677,32,2,587,24,yes,no
chimney-deep-cleaning-pcr-in-leominster-ma,/location/chimney-deep-cleaning-pcr-in-leominster-ma/,https://chimcare-web.vercel.app/location/chimney-deep-cleaning-pcr-in-leominster-ma/,"Chimney Deep Cleaning (PCR) in Leominster,MA",ma,1012,54,2,942,25,yes,no
chimney-deep-cleaning-pcr-in-lowell-ma,/location/chimney-deep-cleaning-pcr-in-lowell-ma/,https://chimcare-web.vercel.app/location/chimney-deep-cleaning-pcr-in-lowell-ma/,"Chimney Deep Cleaning (PCR) in Lowell,MA",ma,664,33,2,586,23,yes,no
chimney-deep-cleaning-pcr-in-springfield-ma,/location/chimney-deep-cleaning-pcr-in-springfield-ma/,https://chimcare-web.vercel.app/location/chimney-deep-cleaning-pcr-in-springfield-ma/,"Chimney Deep Cleaning (PCR) in Springfield,MA",ma,684,33,2,597,24,yes,no
chimney-deep-cleaning-pcr-in-weymouth-ma,/location/chimney-deep-cleaning-pcr-in-weymouth-ma/,https://chimcare-web.vercel.app/location/chimney-deep-cleaning-pcr-in-weymouth-ma/,"Chimney Deep Cleaning (PCR) in Weymouth,MA",ma,703,35,2,624,25,yes,no
chimney-deep-cleaning-pcr-in-worcester-ma,/location/chimney-deep-cleaning-pcr-in-worcester-ma/,https://chimcare-web.vercel.app/location/chimney-deep-cleaning-pcr-in-worcester-ma/,"Chimney Deep Cleaning (PCR) in Worcester,MA",ma,704,38,2,615,24,yes,no
chimney-fan-installation-in-cambridge-ma,/location/chimney-fan-installation-in-cambridge-ma/,https://chimcare-web.vercel.app/location/chimney-fan-installation-in-cambridge-ma/,"Chimney Fan Installation in Cambridge,MA",ma,740,34,2,634,24,yes,no
chimney-fan-installation-in-dracut-ma,/location/chimney-fan-installation-in-dracut-ma/,https://chimcare-web.vercel.app/location/chimney-fan-installation-in-dracut-ma/,"Chimney Fan Installation in Dracut,MA",ma,596,31,2,508,24,yes,no
chimney-fan-installation-in-leominster-ma,/location/chimney-fan-installation-in-leominster-ma/,https://chimcare-web.vercel.app/location/chimney-fan-installation-in-leominster-ma/,"Chimney Fan Installation in Leominster,MA",ma,1113,48,2,1033,25,yes,no
chimney-fan-installation-in-lowell-ma,/location/chimney-fan-installation-in-lowell-ma/,https://chimcare-web.vercel.app/location/chimney-fan-installation-in-lowell-ma/,"Chimney Fan Installation in Lowell,MA",ma,799,38,2,700,23,yes,no
chimney-fan-installation-in-springfield-ma,/location/chimney-fan-installation-in-springfield-ma/,https://chimcare-web.vercel.app/location/chimney-fan-installation-in-springfield-ma/,"Chimney Fan Installation in Springfield,MA",ma,716,32,2,623,24,yes,no
chimney-fan-installation-in-weymouth-ma,/location/chimney-fan-installation-in-weymouth-ma/,https://chimcare-web.vercel.app/location/chimney-fan-installation-in-weymouth-ma/,"Chimney Fan Installation in Weymouth,MA",ma,756,31,2,638,25,yes,no
chimney-fan-installation-in-worcester-ma,/location/chimney-fan-installation-in-worcester-ma/,https://chimcare-web.vercel.app/location/chimney-fan-installation-in-worcester-ma/,"Chimney Fan Installation in Worcester,MA",ma,770,38,2,684,24,yes,no
chimney-fireplace-repair-in-cambridge-ma,/location/chimney-fireplace-repair-in-cambridge-ma/,https://chimcare-web.vercel.app/location/chimney-fireplace-repair-in-cambridge-ma/,"Chimney Fireplace Repair in Cambridge,MA",ma,556,31,2,467,24,yes,no
chimney-fireplace-repair-in-dracut-ma,/location/chimney-fireplace-repair-in-dracut-ma/,https://chimcare-web.vercel.app/location/chimney-fireplace-repair-in-dracut-ma/,"Chimney Fireplace Repair in Dracut,MA",ma,719,31,2,607,24,yes,no
chimney-fireplace-repair-in-leominster-ma,/location/chimney-fireplace-repair-in-leominster-ma/,https://chimcare-web.vercel.app/location/chimney-fireplace-repair-in-leominster-ma/,"Chimney Fireplace Repair in Leominster,MA",ma,1016,54,2,945,25,yes,no
chimney-fireplace-repair-in-lowell-ma,/location/chimney-fireplace-repair-in-lowell-ma/,https://chimcare-web.vercel.app/location/chimney-fireplace-repair-in-lowell-ma/,"Chimney Fireplace Repair in Lowell,MA",ma,639,31,2,542,23,yes,no
chimney-fireplace-repair-in-springfield-ma,/location/chimney-fireplace-repair-in-springfield-ma/,https://chimcare-web.vercel.app/location/chimney-fireplace-repair-in-springfield-ma/,"Chimney Fireplace Repair in Springfield,MA",ma,785,39,2,702,24,yes,no
chimney-fireplace-repair-in-weymouth-ma,/location/chimney-fireplace-repair-in-weymouth-ma/,https://chimcare-web.vercel.app/location/chimney-fireplace-repair-in-weymouth-ma/,"Chimney Fireplace Repair in Weymouth,MA",ma,680,32,2,586,25,yes,no
chimney-fireplace-repair-in-worcester-ma,/location/chimney-fireplace-repair-in-worcester-ma/,https://chimcare-web.vercel.app/location/chimney-fireplace-repair-in-worcester-ma/,"Chimney Fireplace Repair in Worcester,MA",ma,697,37,2,591,24,yes,no
chimney-fireplace-services-in-buffalo-grove-il,/location/chimney-fireplace-services-in-buffalo-grove-il/,https://chimcare-web.vercel.app/location/chimney-fireplace-services-in-buffalo-grove-il/,"Chimney & Fireplace Services in Buffalo Grove, IL",il,1115,66,2,1042,92,yes,yes
chimney-fireplace-services-in-euclid-oh,/location/chimney-fireplace-services-in-euclid-oh/,https://chimcare-web.vercel.app/location/chimney-fireplace-services-in-euclid-oh/,"Chimney Sweep & Fireplace Services in Euclid ,OH",oh,5582,281,2,5562,23,yes,yes
chimney-flashing-in-dracut-ma,/location/chimney-flashing-in-dracut-ma/,https://chimcare-web.vercel.app/location/chimney-flashing-in-dracut-ma/,"Chimney Flashing in Dracut,MA",ma,708,32,2,598,24,yes,no
chimney-flashing-repair-in-cambridge-ma,/location/chimney-flashing-repair-in-cambridge-ma/,https://chimcare-web.vercel.app/location/chimney-flashing-repair-in-cambridge-ma/,"Chimney Flashing in Cambridge,MA",ma,748,36,2,651,23,yes,no
chimney-flashing-repair-in-cambridge-ma-2,/location/chimney-flashing-repair-in-cambridge-ma-2/,https://chimcare-web.vercel.app/location/chimney-flashing-repair-in-cambridge-ma-2/,"Chimney Flashing Repair in Cambridge,MA",-2,727,34,2,633,0,yes,no
chimney-flashing-repair-in-dracut-ma,/location/chimney-flashing-repair-in-dracut-ma/,https://chimcare-web.vercel.app/location/chimney-flashing-repair-in-dracut-ma/,"Chimney Flashing Repair in Dracut,MA",ma,749,33,2,655,23,yes,no
chimney-flashing-repair-in-leominster-ma,/location/chimney-flashing-repair-in-leominster-ma/,https://chimcare-web.vercel.app/location/chimney-flashing-repair-in-leominster-ma/,"Chimney Flashing in Leominster,MA",ma,1097,51,2,1025,24,yes,no
chimney-flashing-repair-in-leominster-ma-2,/location/chimney-flashing-repair-in-leominster-ma-2/,https://chimcare-web.vercel.app/location/chimney-flashing-repair-in-leominster-ma-2/,"Chimney Flashing Repair in Leominster,MA",-2,997,46,2,916,0,yes,no
chimney-flashing-repair-in-lowell-ma,/location/chimney-flashing-repair-in-lowell-ma/,https://chimcare-web.vercel.app/location/chimney-flashing-repair-in-lowell-ma/,"Chimney Flashing in Lowell,MA",ma,884,36,2,793,22,yes,no
chimney-flashing-repair-in-lowell-ma-2,/location/chimney-flashing-repair-in-lowell-ma-2/,https://chimcare-web.vercel.app/location/chimney-flashing-repair-in-lowell-ma-2/,"Chimney Flashing Repair in Lowell,MA",-2,677,32,2,572,0,yes,no
chimney-flashing-repair-in-phoenix-az,/location/chimney-flashing-repair-in-phoenix-az/,https://chimcare-web.vercel.app/location/chimney-flashing-repair-in-phoenix-az/,"Chimney Flashing Repair in Phoenix,AZ",az,679,37,2,586,7,yes,no
chimney-flashing-repair-in-springfield-ma,/location/chimney-flashing-repair-in-springfield-ma/,https://chimcare-web.vercel.app/location/chimney-flashing-repair-in-springfield-ma/,"Chimney Flashing in Springfield,MA",ma,618,31,2,527,23,yes,no
chimney-flashing-repair-in-springfield-ma-2,/location/chimney-flashing-repair-in-springfield-ma-2/,https://chimcare-web.vercel.app/location/chimney-flashing-repair-in-springfield-ma-2/,"Chimney Flashing Repair in Springfield,MA",-2,692,33,2,586,0,yes,no
chimney-flashing-repair-in-weymouth-ma,/location/chimney-flashing-repair-in-weymouth-ma/,https://chimcare-web.vercel.app/location/chimney-flashing-repair-in-weymouth-ma/,"Chimney Flashing in Weymouth,MA",ma,700,35,2,620,24,yes,no
chimney-flashing-repair-in-weymouth-ma-2,/location/chimney-flashing-repair-in-weymouth-ma-2/,https://chimcare-web.vercel.app/location/chimney-flashing-repair-in-weymouth-ma-2/,"Chimney Flashing Repair in Weymouth,MA",-2,691,35,2,599,0,yes,no
chimney-flashing-repair-in-worcester-ma,/location/chimney-flashing-repair-in-worcester-ma/,https://chimcare-web.vercel.app/location/chimney-flashing-repair-in-worcester-ma/,"Chimney Flashing in Worcester,MA",ma,777,35,2,679,23,yes,no
chimney-flashing-repair-in-worcester-ma-2,/location/chimney-flashing-repair-in-worcester-ma-2/,https://chimcare-web.vercel.app/location/chimney-flashing-repair-in-worcester-ma-2/,"Chimney Flashing Repair in Worcester,MA",-2,735,38,2,640,0,yes,no
chimney-flue-installation-in-cambridge-ma,/location/chimney-flue-installation-in-cambridge-ma/,https://chimcare-web.vercel.app/location/chimney-flue-installation-in-cambridge-ma/,"Chimney Flue Installation in Cambridge,MA",ma,741,34,2,637,24,yes,no
chimney-flue-installation-in-dracut-ma,/location/chimney-flue-installation-in-dracut-ma/,https://chimcare-web.vercel.app/location/chimney-flue-installation-in-dracut-ma/,"Chimney Flue Installation in Dracut,MA",ma,745,34,2,646,24,yes,no
chimney-flue-installation-in-leominster-ma,/location/chimney-flue-installation-in-leominster-ma/,https://chimcare-web.vercel.app/location/chimney-flue-installation-in-leominster-ma/,"Chimney Flue Installation in Leominster,MA",ma,1038,55,2,963,25,yes,no
chimney-flue-installation-in-lowell-ma,/location/chimney-flue-installation-in-lowell-ma/,https://chimcare-web.vercel.app/location/chimney-flue-installation-in-lowell-ma/,"Chimney Flue Installation in Lowell,MA",ma,666,38,2,584,23,yes,no
chimney-flue-installation-in-springfield-ma,/location/chimney-flue-installation-in-springfield-ma/,https://chimcare-web.vercel.app/location/chimney-flue-installation-in-springfield-ma/,"Chimney Flue Installation in Springfield,MA",ma,690,37,2,595,24,yes,no
chimney-flue-installation-in-weymouth-ma,/location/chimney-flue-installation-in-weymouth-ma/,https://chimcare-web.vercel.app/location/chimney-flue-installation-in-weymouth-ma/,"Chimney Flue Installation in Weymouth,MA",ma,718,34,2,629,25,yes,no
chimney-flue-installation-in-worcester-ma,/location/chimney-flue-installation-in-worcester-ma/,https://chimcare-web.vercel.app/location/chimney-flue-installation-in-worcester-ma/,"Chimney Flue Installation in Worcester,MA",ma,680,38,2,572,24,yes,no
chimney-flue-repair-in-cambridge-ma,/location/chimney-flue-repair-in-cambridge-ma/,https://chimcare-web.vercel.app/location/chimney-flue-repair-in-cambridge-ma/,"Chimney Flue Repair in Cambridge,MA",ma,624,31,2,534,23,yes,no
chimney-flue-repair-in-dracut-ma,/location/chimney-flue-repair-in-dracut-ma/,https://chimcare-web.vercel.app/location/chimney-flue-repair-in-dracut-ma/,"Chimney Flue Repair in Dracut,MA",ma,709,40,2,612,23,yes,no
chimney-flue-repair-in-leominster-ma,/location/chimney-flue-repair-in-leominster-ma/,https://chimcare-web.vercel.app/location/chimney-flue-repair-in-leominster-ma/,"Chimney Flue Repair in Leominster,MA",ma,1075,52,2,989,24,yes,no
chimney-flue-repair-in-lowell-ma,/location/chimney-flue-repair-in-lowell-ma/,https://chimcare-web.vercel.app/location/chimney-flue-repair-in-lowell-ma/,"Chimney Flue Repair in Lowell,MA",ma,740,34,2,646,22,yes,no
chimney-flue-repair-in-springfield-ma,/location/chimney-flue-repair-in-springfield-ma/,https://chimcare-web.vercel.app/location/chimney-flue-repair-in-springfield-ma/,"Chimney Flue Repair in Springfield,MA",ma,779,41,2,678,23,yes,no
chimney-flue-repair-in-weymouth-ma,/location/chimney-flue-repair-in-weymouth-ma/,https://chimcare-web.vercel.app/location/chimney-flue-repair-in-weymouth-ma/,"Chimney Flue Repair in Weymouth,MA",ma,633,33,2,544,24,yes,no
chimney-flue-repair-in-worcester-ma,/location/chimney-flue-repair-in-worcester-ma/,https://chimcare-web.vercel.app/location/chimney-flue-repair-in-worcester-ma/,"Chimney Flue Repair in Worcester,MA",ma,602,34,2,517,23,yes,no
chimney-framing-rebuild-in-cambridge-ma,/location/chimney-framing-rebuild-in-cambridge-ma/,https://chimcare-web.vercel.app/location/chimney-framing-rebuild-in-cambridge-ma/,"Chimney Framing Rebuild in Cambridge,MA",ma,728,33,2,647,24,yes,no
chimney-framing-rebuild-in-dracut-ma,/location/chimney-framing-rebuild-in-dracut-ma/,https://chimcare-web.vercel.app/location/chimney-framing-rebuild-in-dracut-ma/,"Chimney Framing Rebuild in Dracut,MA",ma,769,34,2,662,24,yes,no
chimney-framing-rebuild-in-leominster-ma,/location/chimney-framing-rebuild-in-leominster-ma/,https://chimcare-web.vercel.app/location/chimney-framing-rebuild-in-leominster-ma/,"Chimney Framing Rebuild in Leominster,MA",ma,1079,48,2,991,25,yes,no
chimney-framing-rebuild-in-lowell-ma,/location/chimney-framing-rebuild-in-lowell-ma/,https://chimcare-web.vercel.app/location/chimney-framing-rebuild-in-lowell-ma/,"Chimney Framing Rebuild in Lowell,MA",ma,1118,49,2,1004,23,yes,no
chimney-framing-rebuild-in-springfield-ma,/location/chimney-framing-rebuild-in-springfield-ma/,https://chimcare-web.vercel.app/location/chimney-framing-rebuild-in-springfield-ma/,"Chimney Framing Rebuild in Springfield,MA",ma,796,34,2,689,24,yes,no
chimney-framing-rebuild-in-weymouth-ma,/location/chimney-framing-rebuild-in-weymouth-ma/,https://chimcare-web.vercel.app/location/chimney-framing-rebuild-in-weymouth-ma/,"Chimney Framing Rebuild in Weymouth,MA",ma,772,32,2,679,25,yes,no
chimney-framing-rebuild-in-worcester-ma,/location/chimney-framing-rebuild-in-worcester-ma/,https://chimcare-web.vercel.app/location/chimney-framing-rebuild-in-worcester-ma/,"Chimney Framing Rebuild in Worcester,MA",ma,607,35,2,517,24,yes,no
chimney-framing-repair-in-cambridge-ma,/location/chimney-framing-repair-in-cambridge-ma/,https://chimcare-web.vercel.app/location/chimney-framing-repair-in-cambridge-ma/,"Chimney Framing Repair in Cambridge,MA",ma,745,37,2,627,24,yes,no
chimney-framing-repair-in-dracut-ma,/location/chimney-framing-repair-in-dracut-ma/,https://chimcare-web.vercel.app/location/chimney-framing-repair-in-dracut-ma/,"Chimney Framing Repair in Dracut,MA",ma,602,30,2,514,24,yes,no
chimney-framing-repair-in-lowell-ma,/location/chimney-framing-repair-in-lowell-ma/,https://chimcare-web.vercel.app/location/chimney-framing-repair-in-lowell-ma/,"Chimney Framing Repair in Lowell,MA",ma,703,35,2,603,23,yes,no
chimney-framing-repair-in-springfield-ma,/location/chimney-framing-repair-in-springfield-ma/,https://chimcare-web.vercel.app/location/chimney-framing-repair-in-springfield-ma/,"Chimney Framing Repair in Springfield,MA",ma,702,34,2,614,24,yes,no
chimney-framing-repair-in-weymouth-ma,/location/chimney-framing-repair-in-weymouth-ma/,https://chimcare-web.vercel.app/location/chimney-framing-repair-in-weymouth-ma/,"Chimney Framing Repair in Weymouth,MA",ma,632,31,2,551,25,yes,no
chimney-framing-repair-in-worcester-ma,/location/chimney-framing-repair-in-worcester-ma/,https://chimcare-web.vercel.app/location/chimney-framing-repair-in-worcester-ma/,"Chimney Framing Repair in Worcester,MA",ma,750,36,2,668,24,yes,no
chimney-inspection-in-cambridge-ma,/location/chimney-inspection-in-cambridge-ma/,https://chimcare-web.vercel.app/location/chimney-inspection-in-cambridge-ma/,"Chimney Inspection in Cambridge,MA",ma,740,32,2,623,23,yes,no
chimney-inspection-in-cambridge-ma-2,/location/chimney-inspection-in-cambridge-ma-2/,https://chimcare-web.vercel.app/location/chimney-inspection-in-cambridge-ma-2/,"Chimney Inspection in Cambridge,MA",-2,786,32,2,707,0,yes,no
chimney-inspection-in-dracut-ma,/location/chimney-inspection-in-dracut-ma/,https://chimcare-web.vercel.app/location/chimney-inspection-in-dracut-ma/,"Chimney Inspection in Dracut,MA",ma,937,38,2,836,23,yes,no
chimney-inspection-in-dracut-ma-2,/location/chimney-inspection-in-dracut-ma-2/,https://chimcare-web.vercel.app/location/chimney-inspection-in-dracut-ma-2/,"Chimney Inspection in Dracut,MA",-2,642,33,2,559,0,yes,no
chimney-inspection-in-leominster-ma,/location/chimney-inspection-in-leominster-ma/,https://chimcare-web.vercel.app/location/chimney-inspection-in-leominster-ma/,"Chimney Inspection in Leominster,MA",ma,1045,54,2,964,24,yes,no
